qawiña,ruin
qawiqrusqa,faded
qawisqa,faded
qawisqa,dried in the sun
qawiy,to fade
qawiy,to dry plants in the sun
qawiy,to stir
qawni,maize stalk dried for fodder
qayachakuy,to call
qayachay,to scream
qayachiy,to address oneself to
qayakuy,to call
qayamuy,to go to call someone
qayanqillqa,headword
qayapay,to insult
qayapayay,to drive attention to
qaya-qaya,mora herb
qayara,plant like Isabela but smaller
qayariy,to call
qayay,to call
qayay,to call
qaykuy,to lock up in a corral
qaylla,near
qaylla,near
qaylla,in presence of
qaylla,rim
qaylla,presence
qaylla,selvage
qayllachay,to move closer
qayllachiy,to move closer
qaylla kaq,neighbouring
qayllakuy,to approach
qayllaman,towards
qayllamanta,from near
qayllamanta ñiy,to describe
qayllan,border
qayllanchakuy,to approach
qayllanchay,to move closer
qayllanpi,nearness
qayllapi,close
qayllapi,near
qayllapura,fellow citizen
qayllapuy,to move something closer in favor of someone
qayllata,hither
qayllay,to approach
qayllayachiy,to move closer
qayllayniq,environment
qayllitalla,very close
qayllitanpi,very close
qayna,yesterday
qayna,yesterday
qayna,the last time
qayna ch'isi,last evening
qayna killa,last month
qaynamanta,since yesterday
qaynap qaynan,before yesterday
qayna p'unchaw,yesterday
qayna tuta,night before yesterday
qayna wata,last year
qaynay,to spend the day
qayninpa,before yesterday
qayninpa ch'isi,night before yesterday
qayninpa p'unchaw,before yesterday
qayninpas,times of before
qayninpa tuta,nights before
qaynin p'unchaw,before yesterday
qayniwanchay,yesterday
qayqa,"vertigo; nausea; a psychic or energetic knot of energy released through healing, ritual or intiation work, often causing the initiate or patient to choke or dry heave"
qayri,cousin
qaysa,female
qaysa wamra,girl
qaywimuy,to go to stir
qaywina,spoon or ladle for stirring
qaywipuy,to stir for someone
qaywiq,who stirs
qaywiy,to stir
qaywiysiy,to help to stir
qichalita,kind of pidgeon
qichichichiy,to crunch
qichiy,to creak
qichpa,first-born
qichqan,on the side
qichqanpa,sidewards
qichqarayay,to be reclined to the side
qichu,segment
qichu,subtraction
qichuchikuy,to have something taken away for oneself
qichuchiy,to make take away
qichumuy,to go to take something away
qichunakuy,to fight over the possession of something
qichupa,discount
qichupuy,to take something away for someone
qichuqay,to take down
qichuqay,to remain
qichuta,segment
qichuy,to take away
qichuy,to subtract
qichuy akna,exclusion
qikllay,metal
qilla,lazy
qilla,laziness
qilla,kind of small bee
qillakuna,laziness
qillakuq,lazy
qillakuy,laziness
qillakuy,to be lazy
qillanayay,laziness
qillanayay,to be lazy
qilla runa,lazy man
qilla unquy,illness thought to be caused by laziness (more frequently used as a criticism for a lazy person)
qilla warmi,lazy woman
qillhuñuy kallanka,library
qillita,kind of bird
qilliy,to meet
qillma,irony
qillmu,kind of shrub
qillpu,glory
qillpuy,to fill in liquid
qillqa,letter
qillqachaq,printing works
qillqachasqa,literal
qillqachay,to print
qillqachiy,to make write
qillqachiy,to alphabetize
qillqa kamachikuna,orthography
qillqa kamachiq,spelling rule
qillqakamachiy,register
qillqakamachiy,to register
qillqa kamana,orthography
qillqakamay,speech
qillqa kamayuq,writer
qillqaku,writing
qillqakunata musuqman kutiy,to copy
qillqa maytu,book
qillqamuy,to go to write
qillqana,pen
qillqana,desk
qillqana k'aspi,pencil
qillqanancha,letter (of the alphabet)
qillqanancha,term (in algebra)
qillqanancha kamay,algebra
qillqananchapurachiy,to factor out (numbers)
qillqananchaychi,expression (algebra)
qillqanapaq p'anqa,paper
qillqana pirqa,blackboard
qillqana p'anqa,paper
qillqana p'anqa,workbook
qillqana p'anqacha,notebook
qillqanara,sheet of paper
qillqa ñanchariy,orthography
qillqapallaku,lection
qillqapi unancha,sign
qillqap kaynin,text structure
qillqap ñiqichaynin,text structure
qillqap sutin,title
qillqapuy,to write something for someone
qillqaq,writer
qillqaqatiy,to read
qillqaqpa ñisqan kikin,literal
qillqaqhawapay,to reread
qillqaqhaway,to read
qillqara,writing
qillqa rakiq,postman
qillqarima,script
qillqarimaku,lection
qillqarimapay,to reread
qillqarimay,lecture
qillqarimay,to read
qillqa simi,literary language
qillqasqa,text
qillqasqa p'anqa,book
qillqasqa qillqa,written text
qillqasqa raphra,newspaper
qillqa t'aqa,chapter
qillqa unancha,punctuation mark  
qillqaway,to edit
qillqay,writing
qillqay,to write
qillqayachay,subject
qillqay akna,writing
qillqayrimay,literary work
qillqayta munani,I want to write
qillqayuq,what has something written
qillqiri,writer
qimchikachay,to blink
qimchiy,to blink
qimllapayay,to blink
qimllay,to close one's eyes
qimllaykachay,to blink
qimpur,eaves
qina,reed pipe
qincha,wall
qinchaq,bracket
qinchay,Department (region)
qinchay,to build a wall of twigs or reeds
qinchaya,fatalist
qinchu,humming bird
qinqu,cave
Qinti,Humming-bird (constellation)
Qinti,"community near Huarochiri (Waruchiri), on the Mala river in the province of Huarochiri (Department of Lima, Peru); (Span.) San Lorenzo de Quinti; (orig.) San Lorenço de Quinti"
qinti,humming bird
qinturi,"plant, the root used for a brown or dark orange dye"
qinthu,"plant, used in brown dye"
qiñalu,kind of water bird
qipay,to weave the weft
qipi,knot
qiqañu,wind instrument leader
qiqi,young corn cob
qiqiri,cornet
qiqiri kunka,blast (of trumpet)
qiqu,cunning
qiquy,to embroil
qirar,shield
qirara,shield
qiri,wood used by a carpenter
qiri,wound
qiriri,dirt
qirisa,larva
qirqiryay,to growl
qiru,wood
qiru banku,wooden bench
qiru misa,wooden table
qisa,heap
qisa,offence
qisachay,blame
qisachay,to despise
qisachay,to blame
qischay,to make suffer
qisiqinqi,small sparrow-hawk
qisña,nest
qisñachay,to make a nest
qispi,free
qispichiku,redemption
qispichikuy,birth
qispichikuy,to free oneself
qispichikuy,to give birth
qispichiq,midwife
qispichiq,liberator
Qispichiway(chik)!,sorry!
qispichiway ñiy,to apologize
qispichiy,salvation
qispichiy,to end
qispichiy,to bring up
qispi kay,freedom
qispikay,liberation
qispi kay,autonomy
qispikuy,to free oneself
Qispillaqta,"peasant community in the district of Chuschi, province of Cangallo, department of Ayacucho; (Span.) Quispillaccta"
qispina,refuge
qispinana,values
qispinata maskanapaq,in order to seek justice (freedom)
qispinqa,freedom
qispinqay,success
qispiñawi,brilliant-eyed
qispipuy,to free someone to one's own favour
Qispiqanchi,province in the Department of Qosqo (Peru)
Qispiqullan,Orion (Andean constellation)
qispiripacha,liberalism
qispiriy,to escape
qispiriy,to prevent
qispisqa,free
qispisqachaña,"child, tres years old (who already achieves something)"
qispisqa wawa,"child, 2 to 3 years old (meaning today) (critical moment of change: change of clothes)"
qispiy,freedom
qispiy,to appear
qispiy,to carry out
qisqi,spiny plant
qishya,disease
qishyaq,ill
qishyarayay,to be ill for a long time
qishyay,illness
qishyay,to be ill
qita,loam
qitqi,born
qitupí,"kind of bird with brown back, yellow chest and yellow tail"
qitya,soot
qityachay,to blacken with soot
qiwa,green
qiwa,grass
qiwakuy,to be very nervous
qiwamikuq,herbivore
qiwana,sickle
qiwapampa,pasture
qiwata tukuchiq hampikuna,herbicides
qiway,to cut herbs
qiwayllu,"kind of herb, eatable when fresh and attaching to clothes when dry"
qiwikachay,to resist
qiwikachay,to extract by sieving
qiwisu,a meal made out of pumpkins
qiwiy chiqay,community meeting
qiwlla,gull
qiwuña,"kind of tree whose bark easily peels off; native tree with peeling bark, used for firewood; plant used to dye brown; plant used to dye beige"
qucha,lake
quchaku,pond
quchamama,sea
Quchamuqu,"name of one of the highest altitude Q'ero villages (lit. ""lake hill"")"
Quchapampa,fertile valley of Cochabamba
Quchapampa,city and Department in Bolivia
quchapata,beech
qucha patu,kind of duck
qucha pituru,black ibis
qucha pulla,kind of South American partridge
qucha phuchiqin,surf
qucha phusuqu,foam (of the sea)
qucha turu,kind of water bird
quchayachiy,to dam
quchayay,to become a lake
quchayay,to be inundated
qucha yuyu,algae
quchikuy,to arrange
quchita,pallay motif in weaving (little lake)
quchiy,to make give
quchqu,narrow
qukuy,generous
qukuy,to give oneself entirely up
qukuy,to concern
qulu,hard to swallow
qulla,majestic
qulla,excellency
qulla,South
qulla,drug
Qulla,Aymara
qulla killa,January
qullana,old
qullana,authority
qullanan,splendid
Qullarí,"Qolla King (Qolla Rey); mythical king of the Qolla (Aymara), who was defeated by Inkarí on the Raya pass"
Qullasuyu,"southern region (out of four) of the Tawantinsuyu, now Bolivia and southernmost part of Peru (Puno etc.)"
Qullasuyu,Bolivia
Qullaw,Altiplano
qullay,to end
qulli,purple
qulli,butterfly bush
qulliy,to cover glowing coals with ashes to keep the fire alive
qullmiku,digestion
qullmikuy,to digest
qullmu,element
qullpa,salty
qullpa,salpetre
Qullpa,town in the valley of Waylas
qullpa allpa,sterile earth
qullpachiy,to feed cattle with salt
qullpa-qullpa,earth rich of salpetre
qullpay,to eat salt (cattle)
qullqa,storehouse
Qullqa,"Pleiades; Storehouse (observed in weather and crop predictions): (a) the Pleiades, (b) the tail of Scorpio, (c) the Hyades (provenience: Misminay, Quispihuara, Sonqo, Yucay); Pleiades (constellation)"
Qullqa,constellation of the big cereal storehouse (approximately the Big Bear)
qullqa,prism
qullqampata,seam with three kinds of squares (chessboard design)
qullqa pata,with chessboard design
qullqa p'unchaw,Thursday
Qullqa Qutu,Storehouse Pile (observed in weather and crop predictions): Pleiades (provenience: Sonqo)
qullqi,money
qullqi,silver
qullqi apana,financial
qullqi apana,finance
qullqichay, qullqichakuy
qullqi hawa yachaykuna,economic sciences
qullqi hina,silver-plated
qullqi huñuy,to save money
qullqi hurquna,silver mine
qullqikamaq,treasurer
qullqikamaq wankuri,bank association
qullqikamaq wasi,bank
qullqikamaq wasi,corporation
qullqikamay,economy
qullqikamaychiq,accounting
qullqikamay kamu,ledger
qullqikikinchiq,policy (insurance etc.)
qullqi k'aha,dross that separates from melted silver
qullqi mama,land with silver deposits
qullqimanta wankuri,business association
qullqimanta waynayaq warmi,prostitute
qullqi mañachiq,lender
qullqimaychikayachiq,budget
qullqiminkay kamu,bank book
qullqi ñawpa yupay,estimate
qullqi papa,potato of first quality used for sale
qullqi pata,shirt with stripes with chessboard design of Qulla origin
qullqi pirwa,bench
Qullqip'ukru,town in the valley of Waylas
qullqi qhuya,silver mine
qullqi q'aytuwan,with silver thread
qullqirayku hatun tantanakuy,great economic blocks
qullqirayku llamk'ay,economic activity
qullqiri,capitalist
qullqisapa,rich
qullqi sunqu,miser
qullqita charina,economy
qullqi taka,silversmith
qullqi takaq,silversmith
qullqita mirachiy,to earn money
qullqita tantay,to save
qullqi tika,bar of silver
qullqi unku,shirt with silver threads
qullqi urqu,silver hill
qullqi waqaychaq,mean
qullqi waqaychay,public treasury
qullqi wasi,bank
qullqiya,platinum
qullqi yupana,bank account
qullqi yupay,bookkeeping
qullqiyuq,rich
qullqiyuq,capitalist
qullu,pile
qullu,bad sign
qullu,interruption
qullu,sum
qulluchay,to wipe out
qulluchiy,to annihilate
qulluchiy,to make flood
qullukuy,to fail
qullupuy,to go bankrupt
qulluq pukyu,thermal spring
qullur,shooting star
qulluta,mortar stone
qulluy,destruction
qulluy,frustration
qulluy,to fail
qulluy,to pile up
qulluy,to extinguish
quma,error
qumay,to struggle with the labour-pains
qumi,sterile
qumlluysu,"comlloisho (plant of the puna with pubescent leaves, purple-white flowers, and round, very bitter fruits)"
qumpi,blanket
qumuy,to go to give
qunakuy,to barter
qunakuy,to share
quncha,big and white mushroom
qunchan,fly
qunchiq,spicy
qunchiy,strong smell
qunchiy,to stink
qunchu,cloudy
qunchu,thirsty
qunchu,yeast
qunchuchay,to cloud
qunchu puchu,last
qunchuyay,to be clouded
Quni,male deity (wak'a) in the tales of Waruchiri (cf. Quniraya Wiraqucha)
Quniraya,male deity (wak'a) in the tales of Waruchiri (cf. Quniraya Wiraqucha)
Quniraya Wiraqucha,male deity (wak'a) in the tales of Waruchiri
qunqachi,disturbing
qunqachipuy,to make someone forget something in favor of someone
qunqachiq,who makes forget
qunqachiy,to make lose
qunqapa,"concapa (lit. ""for forgetting"", plant of the puna whose black, sweet fruits make people who eat them excessively forget their memory and transfer them into another reality)"
qunqapuy,to forget
qunqaq,who forgets
qunqariqlla,forgetful
qunqarpariy,to forget totally
"qunqaskiri, qunqaysapa",forgetful
qunqasqa,forgotten
qunqay,act of forgetting
qunqay,to forget
qunqayli,amnesia
qunqaylla,suddenly
qunqaymanta,suddenly
qunqaysiri,inattentive
qunqay sunqun,forgetful
qunqur,knee
qunquraray,to be kneeling down
qunqurayay,to be kneeling down
qunquraypa,kneeling
qunqurchaki,on one's knees
qunqurchakimanta,on one's knees
qunqurikuy,to fall on one's knees
qunquriy,to fall on one's knees
qunqurmanta ismupuy,to become corrupted
qunqur muqu,knee
qunqur piruru,kneecap
qunqur phiriru,kneecap
qunqur tullu,kneecap
quntay,to push
quntu,perfume
qunuchi,warmed up
qunuchikuy,to warm up
qunuchiy,to heat up
qunukuy,carbohydrate
qunupa,"amulet; small stone or ceramic figure of an animal, with a hole in the back to place ritual offerings"
qunupakuy,to heat up (in the sun)
qunuq,warm
qunuq kana,temperature
qunuq yaku,thermal spring
qunuy,to heat up
qunuy,to build a bonfire
qunwirsu,convert
quña,soft
quña yallitaq urmay,stuffed nose
quñu,soft
quñuchay,to soften
quñu-quñu,"sweet drink, not fermented; soft drink"
qupa anqas,sky-blue
qupanakuy,to rub clothes or flesh of each other
qupa p'anqa,cedar
qupa p'anqa,"kind of medicinal plant of the Ecuadorian jungle, tree whose cooked leaves are eaten to relieve headaches"
qupay,to rub
qupa yura, qupa p'anqa
qupchu,"copcho (plant of the puna region with lanceolate, acute leaves and abundant purple-white flowers)"
qupi,below
qupi,bed
qupiti,worm
qupuy,to return something lent
quqa,tree
quqara,mould
quqaray,to get mouldy
quqaw,cold food (for travel)
quqmay,to overexert
ququ,certain meal with meat
ququ,warp beam on staked loom
ququ,kind of eagle owl
ququruchu,cone
ququruchusqa,conical
ququruqu,cock-a-doodle-doo (onom.)
ququti,nape of the neck
ququtuwa,bird with grey plumage
ququy,to rub
qura,herb
qura,germinated maize
qura mikhuq,herbivore
qurana,hoe
qura-qura,scrub
quraray,to weed
qurasqa,freed of weeds
Qurawasi,"town in the Department of Apurimaq (province of Abancay/Awankay, Peru); (Span.) Curahuasi"
quray,to weed
quri,gold
quri,leather
qurichawchu,origin
qurichay,to give a present
qurichisqa,gilded
quri ch'uspi,cocoa bug
quri hurquna,gold mine
Qurikancha,"Inka palace in Qosqo; central place where the Inkans erected temples to the sun and other energy spirits, such as moon, thunder, etc. - considered to be the most sacred place in all of Qosqo"
quri kiru,person with gold teeth
quriku,offering
quri mayllana wayku,gold mine
Qurimuqu,"the apu that watches over Hatun Q'eros (lit. ""golden mountain"")"
qurinakuy,to share
qurinchay,to gild
qurinchay,to gild
quri paku,Inka captain (orejón)
quri q'aytu,gold thread
quri q'illu,golden yellow
quri q'inti,a species of hummingbird
quririnri,Inka captain (orejón)
quri runa,praise of the worker who is tireless until old age
qurisiq'i,plant used to dye yellow
quri tuqnu,middle-class (name)
quri unku,shirt embroidered with gold
quriwan chipiyaq chipipipiq p'acha,cloth with gold
quriy,to grant
quriy,to join
qurma,foolish
qurmaq kurku,rotating body
qurmay,to roll
qurpa,guest
qurpa,accommodation
qurpachakuq,host
qurpachana wasi,lodge
qurpachaq,host
qurpachay,to lodge
qurpa wasi,hostel
qurpay,to accomodate
qurriy,to run
qurukuy,to mutilate oneself
Qurupuna,"mountain in Peru (in the Department of Arequipa, was a female deity); (Span.) Coropuna"
qurwara,mould
qurwarayay,to mould
qusa,husband
qusa,rammer for mortar
qusachakuy,to marry (woman)
qusa illaq,widow
qusa kana,boy-friend (will be husband)
qusallikuy,to marry (woman)
qusata warmimanta rakiy,to divorce
qusawakcha,widow
qusay,my husband
qusayki,your husband
qusayuq,married woman
qusi,clear
qusi,coarse cloth for blankets
qusila,woman with the clear eyes
qusilu,man with clear eyes
qusi ñawi,person with clear eyes
qusiyachiy,to clarify
qusqu,"spiritual stomach (in analogy to the ancient name for the Inka capital), refers in mystical terms to the energy center located near the physical navel (its function is to eat and digest living energy); spiritual stomach, navel center; find its mouth by poking gently all around your navel until you find a sore spot. It's in a different place for different people"
Qusqu,"departmental city in Peru (Qosqo), was spiritual and political center of the Inka empire; (Span.) Cuzco (Cusco)"
Qusqu hatun llaqta napaykuykim!,"Qosqo, grand city, I greet you!"
Qusqu k'iti,Qosqo region
Qusqupi kasqay kanmi,I have been in Qosqo
Qusqu qhapaqpaq churaqllay yanapaway maypim kanki!,"Qosqo, who you only sustain the mighty, there where you are, help me!"
qusqutuqa ch'aska,star in the zenith
qustal,woven bag used to carry produce
qusu,cough
qususapa,coughing
qusuy,to cough
Qutaqhawana,"town in Bolivia, at Lake Titicaca; (Span.) Copacabana"
qutquri,throat
qutu,heap
Qutu,Pleiades
Qutu,Plough (Andean constellation)
